Facility ID,LGA Name,Facility Name,Facility_AutoNumber,Street #,Street Name,Street Type,Suburb/Town,Pcode,Melway Ref,VicRoads Ref,Latitude,Longitude,Facility Ownership,Facility Purpose,Facility Category,CFA Safer Place?,Access_,FaciltySportPlayedID,Facility ID,Sports Played,Number of Field/Courts,Field/Surface Type,Age of Facility,Condition of Facility,Facility Upgrade Age,Changerooms,Facility Features,Spectator numbers for seating/shelter,FullAddress,MelwaysVicRoadsRef
NILLUM11036,Nillumbik Shire Council,Diamond Hills Reserve ,3933,11,Diamond Hills ,Drive,GREENSBOROUGH  ,3088,11 B9,,-37.68462,145.115473,Local Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,Parking,25907,NILLUM11036,Cricket,1.00,Synthetic Pitch,26 - 50 Years,3. Average,,"Female, Male","Parking Bay(s) for the disabled, Toilets (Outdoor - Public)",,"11 Diamond Hills  Drive, GREENSBOROUGH   3088",11 B9
NILLUM11040,Nillumbik Shire Council,Eltham Central Park  ,3936,18,Panther,Place,ELTHAM,3095,21 J5,,-37.715227,145.145378,Local Government Owned,Both,A municipality facility that serves the whole of a council area,FALSE,"Canteen / Kiosk, Parking, Playing Areas, Sports Pavilion / Clubrooms",25919,NILLUM11040,Cricket,1.00,Synthetic Pitch,11 - 25 Years,2. Poor,,"Female, Male, Umpire/Officials","Canteen / Kiosk, Flood Lighting (50 - 99 Lux), Media Facilities, Toilets (Outdoor - Public), Toilets (Within Sports Pavilion / Clubrooms), Trainers / Medical Facilities",,"18 Panther Place, ELTHAM 3095",21 J5
NILLUM11042,Nillumbik Shire Council,Eltham Lower Park ,3939,570,Main,Road,ELTHAM,3095,21 H10,,-37.7344,145.140584,Local Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,"Parking, Playing Areas, Sports Pavilion / Clubrooms",25926,NILLUM11042,Cricket,2.00,Synthetic Pitch,26 - 50 Years,2. Poor,,"Female, Male","Canteen / Kiosk, Cricket Practise Nets, Flood Lighting (50 - 99 Lux), Liquor License / Bar, Parking Bay(s) for the disabled, Sports Pavilion / Clubrooms, Toilets (Outdoor - Public), Toilets (Within Sports Pavilion / Clubrooms)",,"570 Main Road, ELTHAM 3095",21 H10
NILLUM11044,Nillumbik Shire Council,Eltham North Reserve ,3941,44-52,Wattletree,Road,ELTHAM NORTH,3095,21 K1,,-37.695631,145.150263,Local Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,"Changerooms, Sports Pavilion / Clubrooms",25929,NILLUM11044,Cricket,1.00,Synthetic Pitch,26 - 50 Years,2. Poor,,"Female, Male","Canteen / Kiosk, Community Meeting Area, Cricket Practise Nets, Flood Lighting (100 + Lux), Liquor License / Bar, Parking Bay(s) for the disabled, Sports Pavilion / Clubrooms, Toilets (Within Sports Pavilion / Clubrooms)",,"44-52 Wattletree Road, ELTHAM NORTH 3095",21 K1
NILLUM11047,Nillumbik Shire Council,Hurstbridge Sports Oval,3944,50,Graysharps,Road,HURSTBRIDGE  ,3099,185 J9,,-37.642406,145.189392,Local Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,"Parking, Playing Areas",25934,NILLUM11047,Cricket,1.00,Synthetic Pitch,0 - 5 Years,5. Very Good,,,Flood Lighting (50 - 99 Lux),,"50 Graysharps Road, HURSTBRIDGE   3099",185 J9
NILLUM11049,Nillumbik Shire Council,Kangaroo Ground Community Oval,3947,20,Graham,Road,KANGAROO GROUND,3097,271 D11,,-37.690641,145.214153,State School Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,"Parking, Playing Areas, Spectator Areas, Sports Pavilion / Clubrooms",25936,NILLUM11049,Cricket,1.00,Synthetic Pitch,26 - 50 Years,1. Very Poor,,,"Toilets (Outdoor - Public), Toilets (Unisex)",,"20 Graham Road, KANGAROO GROUND 3097",271 D11
NILLUM11050,Nillumbik Shire Council,Marngrook Oval   ,3949,28,Main Hurstbridge ,Road,DIAMOND CREEK,3089,12 A6,,-37.674349,145.154629,Local Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,"Canteen / Kiosk, Changerooms, Parking, Playing Areas, Spectator Areas, Sports Pavilion / Clubrooms",25939,NILLUM11050,Cricket,1.00,Synthetic Pitch,26 - 50 Years,2. Poor,,,"Flood Lighting (50 - 99 Lux), Parking Bay(s) for the disabled",,"28 Main Hurstbridge  Road, DIAMOND CREEK 3089",12 A6
NILLUM11052,Nillumbik Shire Council,Plenty Park,3951,107,Yan Yean ,Road,PLENTY,3090,11 D5,,-37.672041,145.123919,Local Government Owned,Both,"A district facility that serves part of, but not the whole of, a council area",FALSE,"Changerooms, Parking, Playing Areas, Spectator Areas, Sports Pavilion / Clubrooms",25944,NILLUM11052,Cricket,1.00,Synthetic Pitch,11 - 25 Years,3. Average,,"Female, Male, Umpire/Officials","Canteen / Kiosk, Cricket Practise Nets, Flood Lighting (100 + Lux), Parking Bay(s) for the disabled, Sports Pavilion / Clubrooms, Toilets (Outdoor - Public)",,"107 Yan Yean  Road, PLENTY 3090",11 D5
NILLUM11054,Nillumbik Shire Council,Research Park  ,3953,1459,Main,Road,RESEARCH,3095,22 F1,,-37.701712,145.177841,Local Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,"Canteen / Kiosk, Changerooms, Parking, Sports Pavilion / Clubrooms",25950,NILLUM11054,Cricket,1.00,Synthetic Pitch,26 - 50 Years,2. Poor,,"Female, Male","Canteen / Kiosk, Cricket Practise Nets, Flood Lighting (100 + Lux), Parking Bay(s) for the disabled, Toilets (Within Sports Pavilion / Clubrooms)",,"1459 Main Road, RESEARCH 3095",22 F1
NILLUM11055,Nillumbik Shire Council,St Andrews Reserve,3955,1675,Heidelberg-Kinglake ,Road,ST ANDREWS,3761,394 E11,,-37.604093,145.259607,Local Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,"Parking, Playing Areas",25953,NILLUM11055,Cricket,1.00,Synthetic Pitch,26 - 50 Years,2. Poor,,,"Parking Bay(s) for the disabled, Toilets (Outdoor - Public)",,"1675 Heidelberg-Kinglake  Road, ST ANDREWS 3761",394 E11
NILLUM11057,Nillumbik Shire Council,Strathewen Reserve  ,3957,160,Chadds Creek ,Road,STRATHEWEN,3099,910 P11,,-37.534112,145.268909,Local Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,"Canteen / Kiosk, Changerooms, Parking, Playing Areas, Spectator Areas, Sports Pavilion / Clubrooms",25955,NILLUM11057,Cricket,1.00,Synthetic Pitch,0 - 5 Years,5. Very Good,,"Female, Male, Umpire/Officials, Unisex","Canteen / Kiosk, Childcare Facilities, Cricket Practise Nets, Parking Bay(s) for the disabled, Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets (Unisex), Toilets (Within Sports Pavilion / Clubrooms), Trainers / Medical Facilities",,"160 Chadds Creek  Road, STRATHEWEN 3099",910 P11
NILLUM11058,Nillumbik Shire Council,Susan Street Oval,3958,50,Susan ,Street,ELTHAM,3095,21 H6,,-37.719712,145.143718,Local Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,"Canteen / Kiosk, Changerooms, Parking, Playing Areas, Spectator Areas, Sports Pavilion / Clubrooms",25958,NILLUM11058,Cricket,1.00,Synthetic Pitch,26 - 50 Years,2. Poor,,"Female, Male","Canteen / Kiosk, Cricket Practise Nets, Flood Lighting (50 - 99 Lux), Toilets (Disabled), Toilets (Outdoor - Public)",,"50 Susan  Street, ELTHAM 3095",21 H6
NILLUM11060,Nillumbik Shire Council,Wattle Glen War Memorial Park,3960,137,Wilson,Road,WATTLE GLEN,3096,12 G2,,-37.659604,145.180031,Local Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,"Parking, Playing Areas, Sports Pavilion / Clubrooms",25962,NILLUM11060,Cricket,1.00,Synthetic Pitch,26 - 50 Years,2. Poor,,"Female, Male","Canteen / Kiosk, Flood Lighting (50 - 99 Lux), Sports Pavilion / Clubrooms, Toilets (Outdoor - Public), Toilets (Within Sports Pavilion / Clubrooms)",,"137 Wilson Road, WATTLE GLEN 3096",12 G2
NILLUM11062,Nillumbik Shire Council,Yarrambat War Memorial Park,3963,448,Ironbark,Road,YARRAMBAT,3091,184 G8,,-37.638142,145.136569,Local Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,"Changerooms, Playing Areas, Sports Pavilion / Clubrooms, Unisex Toilet(s)",25965,NILLUM11062,Cricket,1.00,Turf Pitch,26 - 50 Years,1. Very Poor,,"Female, Male, Umpire/Officials","Canteen / Kiosk, Flood Lighting (50 - 99 Lux), Liquor License / Bar, Parking Bay(s) for the disabled, Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets (Outdoor - Public)",,"448 Ironbark Road, YARRAMBAT 3091",184 G8
NILLUM11062,Nillumbik Shire Council,Yarrambat War Memorial Park,3963,448,Ironbark,Road,YARRAMBAT,3091,184 G8,,-37.638142,145.136569,Local Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,"Changerooms, Playing Areas, Sports Pavilion / Clubrooms, Unisex Toilet(s)",27980,NILLUM11062,Cricket,1.00,Synthetic Pitch,0 - 5 Years,,,Same as above,Same as above,,"448 Ironbark Road, YARRAMBAT 3091",184 G8
NILLUM11065,Nillumbik Shire Council,Eltham District Horse and Pony Club,3937,570,Main,Road,ELTHAM,3095,21 H11,,-37.735797,145.142531,Local Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,"Parking, Playing Areas",25969,NILLUM11065,Equestrian,2.00,,26 - 50 Years,1. Very Poor,,,"Sports Pavilion / Clubrooms, Toilets (Outdoor - Public)",,"570 Main Road, ELTHAM 3095",21 H11
NILLUM11066,Nillumbik Shire Council,Hurstbridge Horse and Pony Club,3945,1041,Heidelberg Kinglake,Road,HURSTBRIDGE,3097,263 B7,,-37.634506,145.200801,Local Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,"Parking, Playing Areas",25970,NILLUM11066,Equestrian,3.00,,26 - 50 Years,1. Very Poor,,,"Sports Pavilion / Clubrooms, Toilets (Outdoor - Public)",,"1041 Heidelberg Kinglake Road, HURSTBRIDGE 3097",263 B7
NILLUM11063,Nillumbik Shire Council,Kangaroo Ground Horse and Pony Club,3948,145,Kangaroo Ground-St Andrews,Road,KANGAROO GROUND,3761,271 F7,,-37.676713,145.221073,Local Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,,25967,NILLUM11063,Equestrian,,,26 - 50 Years,1. Very Poor,,,"Sports Pavilion / Clubrooms, Toilets (Outdoor - Public)",,"145 Kangaroo Ground-St Andrews Road, KANGAROO GROUND 3761",271 F7
NILLUM11067,Nillumbik Shire Council,St Andrews Horse and Pony Club,3954,230,Clintons,Road,ST ANDREWS,3761,264 J5,,-37.630799,145.281010,Local Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,"Parking, Playing Areas",25971,NILLUM11067,Equestrian,5.00,,26 - 50 Years,2. Poor,,,"Sports Pavilion / Clubrooms, Toilets (Outdoor - Public), Toilets (Within Sports Pavilion / Clubrooms)",,"230 Clintons Road, ST ANDREWS 3761",264 J5
NILLUM11379,Nillumbik Shire Council,Trust Reserve Grounds,4857,94,Main,Street,KINGLAKE,3763,,,-37.525619,145.336975,,,,FALSE,,26943,NILLUM11379,Equestrian,,,,,,,,,"94 Main Street, KINGLAKE 3763",
NILLUM11064,Nillumbik Shire Council,Yarrambat Horse and Pony Club,3962,649,Yan Yean,Road,YARRAMBAT,3091,184E4,,-37.622314,145.132552,Local Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,Parking,25968,NILLUM11064,Equestrian,2.00,,26 - 50 Years,1. Very Poor,,,"Sports Pavilion / Clubrooms, Toilets (Outdoor - Public)",,"649 Yan Yean Road, YARRAMBAT 3091",184E4
NILLUM11033,Nillumbik Shire Council,Anytime Fitness Diamond Creek,3929,10,George,Street,DIAMOND CREEK,3089,,,-37.673852,145.160300,Privately Owned,Recreation,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,,25902,NILLUM11033,Fitness / Gymnasium Workouts,1.00,,,,,,,,"10 George Street, DIAMOND CREEK 3089",
NILLUM11026,Nillumbik Shire Council,Balance Gymnastics & Fitness,2658,11,Candlebark,Court ,RESEARCH,3095,,,-37.699130,145.186761,Privately Owned,Sport,"A district facility that serves part of, but not the whole of, a council area",FALSE,"Canteen / Kiosk, Changerooms, Parking, Spectator Areas",25887,NILLUM11026,Fitness / Gymnasium Workouts,1.00,,11 - 25 Years,4. Good,,"Female, Male",,,"11 Candlebark Court , RESEARCH 3095",
NILLUM11031,Nillumbik Shire Council,Contours Diamond Creek,2663,5,Collins,Street,DIAMOND CREEK,3089,,,-37.672734,145.149096,Privately Owned,Recreation,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,Playing Areas,25898,NILLUM11031,Fitness / Gymnasium Workouts,1.00,,,,,,,,"5 Collins Street, DIAMOND CREEK 3089",
NILLUM5591,Nillumbik Shire Council,Curves,5591,37,Chute,Street,DIAMOND CREEK,3089,,,-37.672766, 	145.151795,,,,FALSE,,27969,NILLUM5591,Fitness / Gymnasium Workouts,,,,,,,,,"37 Chute Street, DIAMOND CREEK 3089",
NILLUM11034,Nillumbik Shire Council,Diamond Creek Community Centre,3930,,Main Hurstbridge ,Road,DIAMOND CREEK,3089,12 A6,,-37.674475,145.155899,Local Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,"Changerooms, Parking, Playing Areas",25904,NILLUM11034,Fitness / Gymnasium Workouts,1.00,,26 - 50 Years,2. Poor,,"Female, Male","Canteen / Kiosk, Childcare Facilities, Community Meeting Area, Office Facilities, Toilets (Disabled), Toilets (Unisex)",," Main Hurstbridge  Road, DIAMOND CREEK 3089",12 A6
NILLUM11039,Nillumbik Shire Council,Diamond Valley Sports and Fitness Centre,3935,,Civic,Drive,GREENSBOROUGH  ,3088,11 A10,,-37.688252,145.108263,Local Government Owned,Both,A regional facility that serves the needs of the residents of a number of council areas,FALSE,"Canteen / Kiosk, Changerooms, Parking, Playing Areas, Spectator Areas, Sports Pavilion / Clubrooms",25913,NILLUM11039,Fitness / Gymnasium Workouts,1.00,,26 - 50 Years,2. Poor,,"Female, Male, Umpire/Officials","Canteen / Kiosk, Childcare Facilities, Grandstand, Liquor License / Bar, Office Facilities, Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets (Within Sports Pavilion / Clubrooms)",," Civic Drive, GREENSBOROUGH   3088",11 A10
NILLUM11041,Nillumbik Shire Council,Eltham Leisure Centre,3938,40,Brougham,Street,ELTHAM,3095,21 H7,,-37.723284,145.141748,Local Government Owned,Both,A municipality facility that serves the whole of a council area,FALSE,"Canteen / Kiosk, Changerooms, Parking, Playing Areas, Spectator Areas, Sports Pavilion / Clubrooms",25922,NILLUM11041,Fitness / Gymnasium Workouts,1.00,,26 - 50 Years,3. Average,,"Female, Male","Canteen / Kiosk, Toilets (Disabled), Toilets (Unisex), Trainers / Medical Facilities",,"40 Brougham Street, ELTHAM 3095",21 H7
NILLUM11043,Nillumbik Shire Council,Mickey's Fitness,3940,2/7,Candelbark,Court,RESEARCH,3095,,,-37.698766,145.185437,Privately Owned,Both,,FALSE,,25928,NILLUM11043,Fitness / Gymnasium Workouts,1.00,,,,,,,,"2/7 Candelbark Court, RESEARCH 3095",
NILLUM11053,Nillumbik Shire Council,Powertone Wellness Studio,3952,1/739A,Main,Road,ELTHAM,3095,,,-37.721535,145.145295,Privately Owned,Recreation,"A district facility that serves part of, but not the whole of, a council area",FALSE,,25948,NILLUM11053,Fitness / Gymnasium Workouts,1.00,,,,,,,,"1/739A Main Road, ELTHAM 3095",
NILLUM11059,Nillumbik Shire Council,The Ridge Health Club,3959,266,Bolton,Street,ELTHAM,3095,,,-37.720441,145.138108,Privately Owned,,,FALSE,,25960,NILLUM11059,Fitness / Gymnasium Workouts,1.00,,,,,,,,"266 Bolton Street, ELTHAM 3095",
NILLUM11061,Nillumbik Shire Council,Yarrambat Golf Course,3961,649,Yan Yean ,Road,YARRAMBAT,3091,184 F5,,-37.626726,145.132744,Local Government Owned,Both,"A district facility that serves part of, but not the whole of, a council area",FALSE,"Canteen / Kiosk, Changerooms, Parking, Playing Areas, Spectator Areas, Sports Pavilion / Clubrooms, Unisex Toilet(s)",25963,NILLUM11061,Golf,1.00,18 Hole Course - Public,11 - 25 Years,3. Average,,"Female, Male","Canteen / Kiosk, Flood Lighting (100 + Lux), Liquor License / Bar, Office Facilities, Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets (Unisex), Toilets (Within Sports Pavilion / Clubrooms)",,"649 Yan Yean  Road, YARRAMBAT 3091",184 F5
NILLUM11026,Nillumbik Shire Council,Balance Gymnastics & Fitness,2658,11,Candlebark,Court ,RESEARCH,3095,,,-37.699130,145.186761,Privately Owned,Sport,"A district facility that serves part of, but not the whole of, a council area",FALSE,"Canteen / Kiosk, Changerooms, Parking, Spectator Areas",27967,NILLUM11026,Gymnastics,,,,,,,,,"11 Candlebark Court , RESEARCH 3095",
NILLUM11030,Nillumbik Shire Council,Community Bank Stadium,2662,163,Main Hurstbridge ,Road,DIAMOND CREEK,3089,12 D6,,-37.673866,145.166055,Local Government Owned,Both,"A district facility that serves part of, but not the whole of, a council area",FALSE,"Canteen / Kiosk, Changerooms, Parking, Playing Areas, Spectator Areas, Sports Pavilion / Clubrooms, Unisex Toilet(s)",25896,NILLUM11030,Gymnastics,1.00,,0 - 5 Years,5. Very Good,,"Female, Male, Unisex","Canteen / Kiosk, Community Meeting Area, Grandstand, Office Facilities, Parking Bay(s) for the disabled, Toilets (Disabled), Toilets (Within Sports Pavilion / Clubrooms), Trainers / Medical Facilities",,"163 Main Hurstbridge  Road, DIAMOND CREEK 3089",12 D6
NILLUM11463,Nillumbik Shire Council,Jets Gymnastics Eltham,5190,12,Brisbane,Street,ELTHAM,3095,,,-37.717426,145.138686,,,,FALSE,,27358,NILLUM11463,Gymnastics,,,,,,,,,"12 Brisbane Street, ELTHAM 3095",
NILLUM11052,Nillumbik Shire Council,Plenty Park,3951,107,Yan Yean ,Road,PLENTY,3090,11 D5,,-37.672041,145.123919,Local Government Owned,Both,"A district facility that serves part of, but not the whole of, a council area",FALSE,"Changerooms, Parking, Playing Areas, Spectator Areas, Sports Pavilion / Clubrooms",25945,NILLUM11052,Hockey,2.00,Artificial Turf,11 - 25 Years,3. Average,,"Female, Male, Umpire/Officials","Canteen / Kiosk, Flood Lighting (100 + Lux), Liquor License / Bar, Sports Pavilion / Clubrooms, Toilets (Disabled), Toilets (Outdoor - Public), Toilets (Unisex), Toilets (Within Sports Pavilion / Clubrooms)",,"107 Yan Yean  Road, PLENTY 3090",11 D5
NILLUM11042,Nillumbik Shire Council,Eltham Lower Park ,3939,570,Main,Road,ELTHAM,3095,21 H10,,-37.7344,145.140584,Local Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,"Parking, Playing Areas, Sports Pavilion / Clubrooms",25927,NILLUM11042,Lacrosse,1.00,Grass,26 - 50 Years,2. Poor,,"Female, Male","Canteen / Kiosk, Cricket Practise Nets, Flood Lighting (50 - 99 Lux), Liquor License / Bar, Parking Bay(s) for the disabled, Sports Pavilion / Clubrooms, Toilets (Outdoor - Public), Toilets (Within Sports Pavilion / Clubrooms)",,"570 Main Road, ELTHAM 3095",21 H10
NILLUM4265,Nillumbik Shire Council,Diamond Creek Bowling Club,4265,28,Main Hurstbridge ,Road,DIAMOND CREEK,3089,12 A6,,-37.675390,145.153686,Local Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,"Canteen / Kiosk, Changerooms, Parking, Playing Areas, Spectator Areas, Sports Pavilion / Clubrooms",26732,NILLUM4265,Lawn Bowls,2.00,Artificial Turf,11 - 25 Years,3. Average,,Unisex,"Canteen / Kiosk, Sports Pavilion / Clubrooms",,"28 Main Hurstbridge  Road, DIAMOND CREEK 3089",12 A6
NILLUM5593,Nillumbik Shire Council,Eltham Bowling Club,5593,58,Susan,Street,ELTHAM,3095,,,-37.719023,145.141859,,,,FALSE,,27971,NILLUM5593,Lawn Bowls,2.00,"Artificial Turf, Grass",26 - 50 Years,2. Poor,,"Female, Male","Canteen / Kiosk, Sports Pavilion / Clubrooms",,"58 Susan Street, ELTHAM 3095",
NILLUM4264,Nillumbik Shire Council,Hurstbridge Bowling Club,4264,36,Graysharps,Road,HURSTBRIDGE  ,3099,185 J8,,-37.639705,145.189896,Local Government Owned,Both,"A local facility that serves a small rural locality, township, neighbourhood or suburb",FALSE,"Canteen / Kiosk, Changerooms, Parking, Playing Areas, Spectator Areas, Sports Pavilion / Clubrooms, Unisex Toilet(s)",26733,NILLUM4264,Lawn Bowls,2.00,Artificial Turf,11 - 25 Years,3. Average,,Unisex,"Canteen / Kiosk, Sports Pavilion / Clubrooms, Toilets (Unisex)",,"36 Graysharps Road, HURSTBRIDGE   3099",185 J8
NILLUM5594,Nillumbik Shire Council,Eltham Martial Arts Academy,5594,1570,Main,Road,RESEARCH,3095,,,-37.703783,145.178064,,,,FALSE,,27972,NILLUM5594,Martial Arts,1.00,,,,,,,,"1570 Main Road, RESEARCH 3095",
